mLL,ptLL,etmiss,mtw,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
94.1087,119.902,44.5184,64.2077,89.2867,-0.904165,128.338,2.18753,-1,11,86.2066,-2.08514,352.154,-1.70287,-1,11,51.2564,-1.13103,87.6878,-0.642543,1,11,1
91.1834,80.6299,75.1098,134.999,88.0851,2.34531,463.87,2.38425,-1,13,83.7556,-0.582857,98.3898,-1.96608,-1,13,20.2799,0.829792,27.6719,2.4705,1,13,1
92.8762,65.8767,34.9305,86.2814,62.651,0.363465,66.8352,-0.454647,-1,13,61.7534,2.27608,303.861,-2.92046,1,11,36.2993,1.11898,61.4974,1.61447,-1,11,1
95.2353,87.5819,62.3464,68.8374,76.873,-1.28768,149.913,0.985201,-1,11,44.4717,-0.078569,44.6091,2.56059,1,11,40.5544,-2.22584,189.983,-0.566914,1,11,1
86.0149,25.2704,46.051,71.921,55.1466,0.0987817,55.4159,-0.470948,1,11,33.7732,-0.165054,34.2343,2.35696,-1,11,29.8264,-1.6442,80.0843,-1.2558,-1,13,1
86.9876,354.569,88.175,97.9557,242.409,-0.0725034,243.046,-0.0666338,1,11,119.606,-0.349015,126.965,-0.498988,-1,11,89.3768,0.604006,106.182,-2.704,1,11,1
91.4369,96.714,69.1241,74.358,74.4953,1.62134,195.83,-1.2523,1,13,70.0408,2.00261,264.172,2.65215,1,11,52.9675,2.2221,247.228,0.191633,-1,13,1
84.3376,106.864,38.0503,70.9795,97.5806,-2.01821,373.623,0.140114,-1,11,83.5216,0.355766,88.8633,-2.13971,1,13,24.4229,-1.28905,47.6844,-2.47869,-1,13,1
89.5504,59.0083,45.5699,79.4407,62.7991,1.40902,136.159,-0.732491,1,13,44.7324,1.96364,162.503,3.10476,1,11,26.9962,0.0840461,27.0919,1.19707,-1,13,1
100.844,37.1895,107.049,96.7964,72.1031,-0.629282,86.8568,-0.574558,1,13,34.9137,-0.430304,38.1964,2.56868,-1,13,25.454,0.951591,37.8751,-1.21825,-1,13,1
97.0894,121.315,100.672,40.8628,81.5201,0.55488,94.3951,0.968635,-1,11,72.631,0.807944,97.6547,-0.363743,1,11,27.8606,-0.584617,32.7588,-1.89463,1,11,1
85.9972,114.943,56.5408,95.5812,92.3281,0.907054,132.986,-0.986158,-1,11,84.6347,1.70702,240.951,-2.5327,1,13,46.6438,0.365488,49.7941,0.288709,1,11,1
97.5268,28.2497,37.404,43.2564,56.1242,1.9342,198.204,2.08028,-1,13,40.0296,1.25895,76.1701,-1.55617,1,13,36.8922,2.04643,145.16,0.759545,1,13,1
92.2223,32.0341,43.9563,88.2422,51.1591,0.237036,52.6032,1.44236,1,13,43.8736,-0.435585,48.102,2.7791,-1,11,35.0865,-1.79244,108.253,-1.16935,1,11,1
90.6731,134.278,61.8903,52.8077,236.559,2.22586,1108.21,0.598291,-1,11,91.0997,-0.429553,99.6344,0.0423298,1,11,70.6931,-0.537532,81.1545,1.23678,-1,11,1
92.3685,331.251,49.1942,77.4257,171.087,-0.687842,213.181,-0.559374,-1,11,169.412,-0.969816,255.525,-1.02657,1,11,66.1644,-2.37677,359.368,0.613729,-1,13,1
89.9673,82.7247,73.1635,76.336,97.1271,1.19749,175.496,-0.911432,1,13,39.599,2.42353,225.205,-2.86578,1,13,24.9906,1.29833,49.1836,1.38316,-1,13,1
91.8907,48.1459,71.2499,33.6153,50.6864,1.93117,178.481,-2.31981,1,13,39.7142,-0.660037,48.6836,-0.592172,1,11,22.6406,0.0532947,22.673,-0.409812,-1,13,1
88.6682,33.066,46.8972,91.2112,54.6831,0.633234,66.0181,-3.04674,-1,13,45.1824,-2.14828,196.246,-2.738,-1,13,36.1332,0.0433299,36.1673,-0.531113,1,13,1
85.0525,204.638,115.015,141.186,156.426,-1.14965,271.699,2.80476,1,11,51.4398,-0.317402,54.0527,2.39513,-1,11,43.4638,-0.873895,61.1438,-0.780001,-1,13,1
90.6892,8.28531,37.1877,64.9597,41.8531,-0.180869,42.5396,-2.08033,-1,13,37.6639,-1.24754,70.9772,1.24155,1,13,28.4257,1.67432,78.4917,-1.77806,-1,11,1
93.2966,15.1646,41.7769,86.806,47.3501,-0.662236,58.1181,2.4546,1,13,41.9009,0.48101,46.8425,0.736174,-1,13,28.9562,2.09574,119.509,-2.17815,1,13,1
91.4965,82.2183,69.0429,69.8817,85.2418,1.77385,258.417,-0.436555,-1,13,66.593,1.07692,109.088,2.52169,-1,13,54.1639,1.4647,123.423,-2.10625,1,13,1
91.2195,48.2583,65.4938,82.2243,72.9559,-0.604452,86.6944,2.87849,1,11,38.7979,-1.17617,68.8738,1.02627,-1,11,24.7017,0.162443,25.0283,-0.277871,-1,11,1
88.6673,8.07862,45.7701,79.6716,37.4761,0.18986,38.1536,2.72309,-1,11,32.7928,0.333393,34.6324,-0.18696,-1,13,28.3642,2.18086,127.169,-3.10656,1,13,1
87.2215,9.2192,47.5455,86.023,38.9233,-0.159296,39.4182,0.956309,-1,11,33.3909,0.102495,33.5664,1.53083,1,11,24.4622,2.07393,98.8478,-1.53041,-1,11,1
89.7926,53.0515,63.0739,69.697,53.7169,0.172957,54.5224,1.0528,-1,13,43.4195,0.940199,64.0665,3.05635,1,13,24.736,-1.34561,50.7202,-2.88789,-1,11,1
86.7831,14.9349,40.5621,61.9681,43.4096,1.06783,70.6018,0.310627,-1,11,42.4644,0.617604,50.8238,3.1033,1,11,23.6845,-1.64185,63.455,1.92292,-1,13,1
87.0526,197.651,34.0628,146.96,209.322,-1.61194,545.496,2.64606,-1,13,115.447,-2.10446,480.521,0.45748,1,11,100.506,-2.0777,407.618,-0.373975,-1,11,1
91.6404,192.783,63.1334,71.2569,180.856,-0.406951,196.04,0.756406,1,13,29.8506,0.0536605,29.8937,1.99069,-1,13,28.7508,2.40937,161.247,0.0969817,1,11,1
95.9654,29.3971,49.9002,80.6977,64.2073,0.88665,91.1429,-0.00998671,1,13,45.5899,0.492505,51.2317,2.77635,-1,11,35.4994,1.1268,60.5234,-3.01893,-1,13,1
92.8096,34.8766,62.5068,68.4431,57.4749,1.36586,119.957,-0.390502,1,11,37.2474,0.743014,48.0107,-2.90795,-1,11,27.9972,0.323707,29.4772,1.20652,-1,13,1
86.1496,121.08,38.129,90.4055,99.6585,0.757379,129.634,-2.50763,-1,11,57.3841,0.581077,67.3477,0.324267,1,13,35.1067,-0.25712,36.2735,2.72793,1,11,1
90.9968,72.4626,101.181,33.1034,82.5467,1.35803,171.106,0.778573,1,11,31.743,1.7732,96.1732,-2.51057,1,13,31.2116,0.883828,44.2166,-1.30708,-1,11,1
88.7292,324.384,223.644,33.6748,235.172,0.659635,288.219,1.29845,1,13,128.619,0.504218,145.319,-2.00223,1,11,96.5801,1.02335,151.722,1.76402,-1,13,1
99.1827,14.7682,46.9283,84.1142,54.7416,1.98161,202.332,-2.05134,1,11,43.1223,2.42786,246.29,1.27814,-1,11,38.3883,-0.273391,39.832,2.1286,-1,13,1
92.5503,78.4756,69.8543,85.3338,65.7867,-0.796452,87.7787,-3.05502,1,11,52.9326,-1.21855,97.3417,1.51744,-1,11,26.6824,-0.0762042,26.7599,1.59969,-1,11,1
87.4524,112.83,36.6442,85.4622,83.9831,-0.957092,125.476,-1.8997,-1,11,56.3157,-0.576122,65.9231,3.08082,1,11,53.7727,-0.148355,54.3657,0.93822,-1,13,1
84.9842,10.5297,46.5267,84.9877,39.4101,-1.8665,130.454,1.53584,1,13,33.5653,0.918467,48.7467,2.44591,1,13,23.4128,-1.03577,37.1356,-0.596012,-1,13,1
90.7671,47.0761,60.453,113.453,71.3158,0.152568,72.1475,2.89699,1,13,70.55,-1.14139,121.717,0.45845,1,11,24.716,-0.661066,30.3163,-0.403878,-1,13,1
96.505,43.2808,44.4215,86.7908,61.5784,1.72051,177.541,2.12191,-1,11,43.8927,0.0334418,43.9174,1.32693,-1,13,32.8154,0.703549,41.2775,-0.283743,1,11,1
87.9964,84.0441,50.8477,63.5083,53.4856,-1.06897,87.0677,-0.861503,-1,13,52.4806,0.955042,78.2899,1.342,1,11,38.6788,0.508961,43.7977,-1.71921,1,13,1
92.6821,23.2092,53.8817,74.8355,35.3295,-0.406292,38.2859,0.737447,1,13,29.8975,-2.27186,146.505,-1.69509,-1,13,26.5341,0.277328,27.5612,0.331137,1,13,1
94.2473,26.7934,51.2594,75.9825,59.1202,-2.37326,320.004,2.74547,1,13,33.5751,-1.67495,92.7653,-0.214453,-1,13,30.3608,1.82451,96.5636,1.55207,1,13,1
86.6251,53.0451,41.0504,68.0911,73.2201,-1.5807,185.401,-2.05511,1,11,55.3306,-0.611348,65.9965,0.7958,-1,11,39.7487,-1.35619,82.2602,2.79509,1,11,1
87.5256,146.988,42.8074,57.9503,118.366,1.12801,202.002,-0.171799,-1,11,100.758,0.683705,125.239,2.89697,-1,13,51.072,0.82563,69.4905,0.973863,1,11,1
91.7607,34.9935,40.8152,41.9458,41.7741,0.29355,43.5869,1.31005,1,11,36.5601,-1.78993,112.532,-1.79621,-1,13,30.1223,1.97447,110.573,-2.79903,-1,11,1
92.5941,84.547,45.0917,94.9191,104.962,-2.41866,594.081,-0.569503,-1,13,72.8475,-1.5888,185.835,1.44874,1,11,20.4184,-2.44408,118.495,2.5873,1,13,1
91.0372,169.943,34.1675,78.0351,146.834,-0.801315,196.553,-1.52624,-1,13,69.2419,-0.0117317,69.2467,-0.402868,-1,11,25.9233,0.493386,29.1433,-2.0351,1,13,1
90.8053,232.994,218.57,37.5297,134.084,-0.303018,140.287,-2.125,-1,13,99.0402,0.463194,109.856,-2.19244,1,13,34.4346,1.59045,87.9767,0.696545,1,11,1
88.1865,53.5229,47.844,69.144,48.7927,-0.0229107,48.8055,-2.28901,1,11,26.9837,1.68923,75.5541,-0.625358,-1,11,25.5379,0.494473,28.7242,-1.85627,1,13,1
85.6617,21.1986,45.5643,81.2462,45.5518,0.164545,46.1698,2.89791,1,11,36.3082,0.689274,45.2802,1.10863,-1,13,33.8556,-0.780152,44.6918,0.210412,-1,11,1
90.6673,23.8856,37.329,96.6551,62.7146,2.15885,275.21,-0.169879,-1,11,56.9981,0.223372,58.4259,2.86945,1,11,33.1143,-0.364306,35.3362,-0.278962,-1,11,1
91.3429,35.5301,82.8593,111.389,64.4432,-0.621574,77.2981,-2.14983,1,11,44.4271,0.314145,46.6375,-1.1167,-1,13,29.0552,0.0452807,29.085,1.06514,-1,11,1
92.0279,141.859,51.2164,77.6904,89.781,-0.0906105,90.1499,0.333502,-1,11,74.1492,-0.593572,87.5997,-0.721661,1,11,50.1097,1.17034,88.5278,-2.67589,1,11,1
91.1623,72.6341,44.1623,65.183,89.7143,0.921263,130.556,-0.326223,-1,13,28.2036,-0.969044,42.5151,-0.687561,1,11,25.2838,1.31796,50.6115,2.09588,1,13,1
91.79,69.5914,67.4279,70.5985,59.1059,0.632539,71.3298,-2.31431,-1,13,51.5297,1.20565,93.7438,-0.527464,1,13,32.2659,2.37369,174.721,0.127216,1,11,1
90.956,173.439,150.697,33.1639,160.166,1.03991,254.86,0.112826,-1,13,35.5977,1.11307,60.0222,-1.17711,1,13,28.7021,-0.123809,28.9223,2.67346,-1,11,1
95.8206,67.0289,36.1989,81.8364,119.864,-0.659803,146.915,2.37804,-1,11,71.7778,-0.521572,81.7644,-2.49884,1,13,34.2847,-1.47747,79.0276,-0.546068,-1,13,1
85.2914,20.4812,36.6142,91.5437,57.4995,0.125107,57.9501,2.50153,1,11,39.7592,2.48523,240.288,0.771502,1,13,31.3445,1.13513,53.8024,-1.83478,-1,13,1
87.6643,28.3444,48.0367,64.0854,46.3836,0.736816,59.5544,-1.67056,1,11,24.9297,-0.817415,33.7325,2.02275,-1,11,21.5546,1.63006,57.121,-2.34261,1,13,1
92.4593,37.7242,32.4235,32.7752,47.5906,-0.828346,64.8732,0.302454,1,13,43.8353,-1.68156,121.863,2.59713,-1,13,37.4863,1.22383,69.2428,-1.68643,1,11,1
87.7927,57.8898,45.0684,30.5602,77.7914,-2.07957,316.066,-0.397551,1,13,53.713,-1.96088,194.611,0.619915,-1,11,27.1391,-1.92845,95.315,-2.91927,-1,13,1
84.5399,46.5648,52.5075,75.5666,66.2099,-1.19169,119.057,-0.910515,-1,13,43.0884,0.576571,50.451,-0.00598351,1,11,28.8039,-0.805757,38.6714,1.58486,1,13,1
91.5436,47.1728,113.935,102.591,73.2005,1.1618,128.415,3.02432,1,11,26.2744,1.7605,78.6564,-0.227201,-1,11,24.2851,-0.724138,30.9357,2.4688,-1,13,1
91.4218,115.584,92.4431,105.667,72.2801,0.43334,79.1735,-0.0457731,1,11,69.9785,0.772599,91.9237,0.442071,1,13,52.3626,-0.770629,68.6958,-0.823503,-1,11,1
90.1502,229.842,111.489,86.7057,178.859,-0.00824906,178.865,2.09576,1,11,54.9133,1.93069,193.276,-1.88677,1,11,51.3068,0.893309,73.1763,2.22331,-1,11,1
89.9069,27.6557,43.2052,67.4467,49.784,-0.423193,54.3089,-1.39328,-1,11,36.4723,0.431161,39.9153,1.17146,1,11,29.3616,1.03012,46.3674,2.61255,-1,11,1
100.148,651.073,271.758,201.082,372.046,-0.27125,385.817,1.37763,1,13,289.609,-0.0887341,290.75,-1.30091,1,11,280.747,-0.543449,323.235,1.52429,-1,13,1
83.7782,95.1256,44.7044,73.824,76.4688,-0.155564,77.396,-0.374399,-1,13,57.6353,-0.951844,85.7761,-2.47275,1,13,38.2084,-1.11722,64.64,0.893772,1,13,1
91.4195,71.6483,53.1233,93.6796,70.2373,1.31328,140.028,2.50929,-1,13,69.6824,0.690792,86.9802,-2.10318,1,11,46.1143,0.850479,63.8217,-0.240598,-1,11,1
98.1443,37.0524,34.4046,65.9418,60.4867,0.0311049,60.5159,1.2538,1,11,58.2989,0.212422,59.6193,-2.58828,1,13,39.4876,0.984785,60.2337,-0.124932,-1,13,1
86.9059,84.615,67.7589,33.3146,98.015,-0.0809567,98.3364,1.56449,1,11,38.3742,0.325946,40.4309,-2.10877,-1,13,22.2717,-0.413352,24.2017,-0.746121,-1,11,1
94.9017,48.8111,44.8108,73.4834,68.9952,1.86225,227.46,2.58744,1,13,42.1966,0.111769,42.4605,0.954356,1,13,35.9421,2.24971,172.349,-1.29203,-1,13,1
90.2594,42.9179,192.659,58.8268,69.1835,0.472497,77.051,-0.641852,-1,13,47.8822,0.256995,49.4721,-0.0710303,1,11,29.3934,0.835722,40.2698,2.14115,1,13,1
92.9753,176.07,92.3128,36.8572,135.915,-0.97836,206.321,-1.04796,1,13,102.783,-0.286421,107.028,0.167779,1,11,41.0728,0.177105,41.7188,-1.28954,-1,13,1
89.5821,71.0746,84.9652,78.4818,69.8549,1.38748,148.597,-0.929476,-1,13,68.4787,1.17776,121.723,1.99619,1,11,33.2104,0.12959,33.4897,0.261823,-1,11,1
91.1792,103.61,84.2673,88.796,82.7846,-0.710606,104.581,-1.46256,-1,13,52.6759,-1.10836,88.4823,-2.90609,1,13,30.7233,-2.27532,151.063,2.32229,-1,13,1
94.6053,172.283,58.088,72.4678,139.017,0.0647913,139.309,0.623967,1,11,56.5537,-0.155671,57.2403,-0.474242,-1,11,45.6838,0.598067,54.1005,-0.903292,1,13,1
89.3061,20.6422,57.4586,76.6092,45.7609,2.04566,179.922,0.426956,-1,13,44.2955,2.42263,251.69,-2.25322,1,13,25.7919,-0.187056,26.2444,2.83,-1,11,1
95.1494,81.5222,36.8976,52.6547,82.3125,1.06674,133.758,1.72858,-1,11,32.7035,1.99145,122.027,-2.75922,1,11,28.5096,-0.659551,34.9387,-2.45111,-1,13,1
90.6694,67.8541,64.9246,34.3384,69.2104,-0.696415,86.6832,1.30816,-1,13,43.8428,-0.575992,51.319,-0.617402,1,13,30.4457,-1.58609,77.4746,3.03553,-1,13,1
97.5255,141.607,144.555,65.4761,78.7052,-0.397748,85.0134,-1.40331,-1,11,63.2334,0.887523,89.8161,-1.26578,1,11,27.6688,2.08028,112.496,0.699821,1,13,1
98.4331,12.6442,45.8061,78.7376,51.437,-1.34461,105.378,1.16476,-1,13,42.8241,-1.99457,160.272,-2.1744,1,13,34.3397,-1.98107,126.858,2.32383,-1,13,1
89.7964,106.85,191.955,225.753,113.136,-1.32715,228.281,0.245193,1,11,67.1412,-1.36716,140.293,0.572888,1,13,23.8916,-1.83196,76.5273,-1.69538,-1,11,1
93.6861,228.295,99.4879,98.0713,221.072,0.807876,297.224,-0.842913,-1,11,49.4055,-1.81196,155.275,3.06462,1,13,25.4085,0.967549,38.2588,-2.1801,1,11,1
87.8138,111.569,51.7546,63.4427,105.506,-0.502766,119.124,0.875371,-1,11,27.9518,-0.758424,36.3837,-0.040392,-1,13,22.3647,-1.70028,63.2708,-0.521662,1,11,1
88.7466,33.6094,108.088,164.973,66.9664,-1.56929,167.799,-3.09479,-1,11,49.4214,0.660087,60.5849,-2.11058,-1,13,37.1035,-0.221248,38.0155,1.77855,1,13,1
90.2979,22.1535,36.8709,56.1686,48.8698,-0.193264,49.7854,1.32388,1,13,38.1121,-0.936998,56.1032,-1.36512,-1,13,24.6157,2.03952,96.211,0.908227,-1,11,1
90.9568,44.8983,66.9454,76.9086,70.6707,1.85655,231.724,-1.71499,-1,11,26.7754,1.2199,49.295,1.64398,1,11,22.1775,0.394433,23.9254,-2.09114,-1,13,1
95.284,67.6803,41.2185,68.3641,67.7104,-1.64891,182.6,-2.2058,1,11,44.831,-1.08418,73.8635,-0.29688,-1,11,37.4856,-0.651653,45.7304,1.9913,-1,11,1
90.667,43.4736,70.5461,97.6957,58.5526,-2.10611,244.103,0.275737,-1,11,34.4972,-0.946834,51.1508,-0.379512,1,11,22.4349,-0.6064,26.6878,-2.1852,1,11,1
85.959,193.27,68.7617,55.1825,143.496,-1.53534,348.574,-2.37132,-1,11,119.547,-1.04017,190.263,2.41467,1,13,66.1785,-1.82074,209.731,-1.51069,1,11,1
91.0132,125.711,143.955,50.3957,114.406,-1.65714,310.898,-1.76843,-1,11,69.1862,1.03866,109.984,-0.0559212,1,11,25.5312,-0.483818,28.5781,-2.97835,1,11,1
88.8711,19.066,37.1942,65.1103,48.5206,0.306659,50.8201,1.46608,1,13,37.9667,-0.333663,40.1,-2.0476,-1,13,30.4535,1.70499,86.5348,-2.65412,-1,11,1
89.8485,86.7748,82.8263,84.0862,68.1309,0.889087,96.8801,-1.00562,1,11,47.18,0.0655648,47.2814,-2.47324,-1,11,30.6259,0.966232,46.0697,-0.059386,-1,13,1
91.5316,72.6288,44.377,71.9424,67.3441,2.18687,303.706,0.536325,-1,11,54.9618,-2.36126,294.008,-2.47494,1,13,40.4642,1.34847,83.1774,-1.19993,1,11,1
90.2693,69.7331,74.7317,78.145,64.7779,0.820487,87.8332,0.647247,-1,13,32.3721,-0.406434,35.083,2.30912,1,13,31.4757,-1.54043,76.815,2.83636,1,13,1
92.9719,18.637,49.7479,91.2768,48.8503,-0.817936,66.1229,-1.05516,-1,11,43.2967,-1.2995,85.2973,1.69715,1,11,41.9318,1.62828,110.938,-1.29726,1,11,1
100.805,59.1492,87.2777,86.302,52.4611,-1.32402,105.566,1.61573,-1,13,27.9558,0.586534,32.9041,-3.0847,1,13,25.8883,-1.65883,70.4618,1.00505,1,13,1
91.9735,28.3263,46.7948,73.074,60.6491,-1.2981,119.338,-2.14902,1,11,35.319,-1.14302,61.015,1.26739,-1,11,31.7298,-0.625753,38.1473,2.53689,1,11,1
88.9113,46.1211,69.113,84.4014,35.7039,1.20085,64.6933,1.90309,1,11,31.1918,-0.722524,39.6939,-2.75515,-1,11,25.9278,0.114276,26.0975,2.4038,-1,13,1
85.9527,69.7231,48.7869,74.8009,65.3825,0.411102,70.9858,-2.33983,1,13,38.3274,-0.342881,40.6028,-0.59202,-1,13,29.0333,0.660107,35.5919,-1.40389,1,11,1
88.868,155.005,90.2221,181.136,112.637,0.742356,145.125,-0.811893,-1,13,106.528,-1.50506,251.749,-2.35524,1,13,46.396,-0.331829,48.974,-1.30897,1,13,1
91.8135,31.9672,59.0659,81.409,49.5541,2.30622,251.141,-1.51456,1,13,39.0092,1.42312,85.6449,2.32766,-1,13,28.065,0.0154102,28.0685,1.95103,1,13,1
87.843,16.9274,52.4608,88.2981,50.8619,-1.36165,105.764,0.464473,-1,13,38.3271,-1.51878,91.7093,-2.41874,1,13,37.8784,-0.587545,44.6067,-1.45378,1,11,1
90.9635,51.7562,47.4257,88.4861,58.3381,-0.455258,64.4889,-2.13062,1,13,47.3644,-0.568096,55.2152,0.278223,1,11,34.9215,-1.46415,79.5367,-0.062413,-1,13,1
93.0262,24.5558,51.6264,72.2985,53.1255,1.23209,98.8155,-0.587379,1,13,29.9438,0.079848,30.0395,2.75762,-1,13,25.5313,-0.294292,26.6451,-1.22031,1,13,1
89.6342,11.6895,55.2385,84.2898,37.3765,-1.29146,73.1265,-1.12726,-1,13,34.0433,2.43678,196.15,0.805927,-1,13,30.0595,0.323158,31.6429,1.74152,1,13,1
92.8149,23.4687,41.3562,96.0274,61.8164,-0.741085,79.5827,-0.442373,1,11,52.7106,1.36281,109.72,2.24739,1,11,42.9439,1.27976,83.18,-1.34658,-1,11,1
88.3494,295.764,36.7964,81.332,256.759,-0.196363,261.725,-2.25112,-1,13,48.3988,-0.834402,66.2476,-1.24043,1,11,42.8829,-0.888981,60.9736,-2.71316,1,13,1
95.166,28.4301,34.7232,94.6423,67.1475,-1.97837,247.414,-1.42421,1,11,58.5337,-1.71361,167.675,2.53718,1,11,39.4381,-2.0517,155.97,-1.04638,-1,11,1
89.1224,95.9553,61.3805,59.1495,87.8222,-0.722954,111.79,1.66406,1,11,68.0543,1.58562,173.1,-0.713715,1,11,32.7562,0.196975,33.3937,-3.12169,-1,11,1
94.1197,26.5158,35.5279,82.1223,54.5937,0.861165,76.1195,-1.17806,-1,11,46.6805,-1.69393,131.28,2.15017,1,11,33.7591,-0.388167,36.3345,-0.399555,-1,11,1
90.3472,203.902,74.2282,72.6104,172.587,-0.111378,173.659,1.70453,1,11,153.963,1.01178,239.725,-1.88099,1,11,33.1751,-1.19454,59.7963,1.33765,-1,11,1
89.1576,73.4784,43.2063,54.2208,83.2414,0.502433,93.971,-0.823288,-1,13,32.2588,0.556358,37.3817,-2.89322,1,13,20.5222,0.765472,26.834,2.82673,-1,11,1
90.4257,39.5205,33.682,46.9242,52.8516,0.531611,60.4973,-2.92433,-1,11,44.3682,0.879693,62.6717,-0.602607,1,11,21.489,2.02435,82.7681,1.20334,1,11,1
90.244,34.09,33.8172,37.767,58.9931,1.93825,209.146,-2.9112,-1,11,25.8438,0.679269,32.0388,-0.289476,-1,11,25.0862,0.775464,33.0145,0.322155,1,11,1
90.6522,82.2765,40.8829,69.8409,80.9598,1.0899,133.998,2.74993,-1,11,67.3722,-0.921622,98.0683,-1.31755,1,13,35.8022,1.76069,107.198,0.994042,1,11,1
82.2806,60.0249,62.2294,50.0993,50.1639,-1.70247,142.208,-2.85571,1,13,37.0944,-2.22651,173.887,1.58566,1,13,26.4271,-0.0523565,26.4636,-1.43185,-1,13,1
91.4402,84.7868,77.4545,52.9377,123.551,-2.0142,471.235,0.864145,-1,13,88.6328,-1.26721,169.845,-2.09615,1,11,24.5638,-2.33666,128.263,2.32018,-1,11,1
88.5372,91.3046,44.3801,69.7578,90.7739,0.955277,135.439,-0.914838,1,11,35.2029,1.26311,67.2232,-2.66538,-1,11,27.436,2.11572,115.452,0.458635,1,13,1
90.6059,68.8638,45.0267,55.528,79.6172,0.640101,96.4926,1.07752,1,13,42.5856,-0.997234,65.5749,-1.72768,1,11,33.5762,0.412673,36.4762,-1.02788,-1,13,1
97.4395,303.166,105.995,121.514,288.721,-1.08057,474.334,-0.73333,1,13,129.681,0.180095,131.789,2.62023,1,11,29.0936,-0.863272,40.6247,0.361091,-1,13,1
84.2085,45.8486,80.7148,179.592,109.294,-2.30122,551.196,-0.806528,1,13,61.8635,-1.08579,102.057,1.70014,-1,11,20.1003,0.228409,20.6269,-1.98461,1,11,1
91.6958,234.5,67.5638,133.627,164.008,-1.07884,269.076,-1.38749,-1,11,96.5651,1.21384,176.88,0.778431,1,13,84.5732,-0.740204,108.819,-2.10294,1,11,1
88.357,42.8818,96.8257,96.9601,57.9031,1.18646,103.669,2.80995,1,13,37.1673,1.08089,61.0772,-2.00246,-1,13,34.4439,1.91863,119.838,0.495519,-1,13,1
93.5561,76.8709,36.0687,63.9933,53.8107,-0.0806723,53.986,-1.4283,-1,13,28.4356,2.37017,153.448,3.06724,1,11,27.5524,1.90541,94.6548,-2.13535,1,13,1
87.2575,21.6626,47.6393,57.3301,42.4504,-1.25988,80.8399,-1.65131,1,11,26.7589,0.284647,27.8503,1.04345,-1,11,25.361,-1.87213,84.4004,2.0717,-1,11,1
87.5477,118.083,40.5683,55.4494,107.749,-2.0708,434.084,2.54381,-1,11,58.4298,-0.791739,77.7201,-2.97624,1,13,21.3359,-0.711295,26.9647,-2.58943,1,11,1
89.0724,142.544,121.609,40.2272,138.417,2.24454,660.391,0.0727124,1,13,126.615,0.645861,153.954,-2.77283,1,13,21.6107,2.04428,84.8555,2.71233,-1,13,1
97.1249,106.327,109.275,90.9139,72.9235,-0.558929,84.6138,-2.28238,-1,11,69.5491,-0.265388,72.0127,-0.825249,1,11,25.0213,0.539845,28.7567,-1.27095,1,11,1
91.553,72.4399,84.9463,72.1562,62.0233,0.291952,64.6854,-2.78234,1,11,38.2872,0.637097,46.3239,1.13441,1,11,24.3536,2.06939,97.978,2.20066,-1,11,1
88.5373,162.384,80.3094,72.0479,130.639,0.703931,164.365,-0.542682,1,13,50.2379,2.29779,252.513,-2.32365,1,11,32.9409,-0.531616,37.7065,-0.240514,-1,13,1
96.5359,159.669,50.9502,35.5737,128.56,0.537494,147.582,1.61806,1,13,31.8519,-0.232603,32.7174,0.347035,-1,11,31.3274,-0.86113,43.6787,1.7498,-1,13,1
86.4589,43.3484,45.5536,101.62,58.5383,0.273744,60.7453,-1.39779,-1,11,56.2721,0.490119,63.1673,-2.79141,1,13,22.3563,1.94593,79.8459,-0.430636,-1,13,1
89.3299,104.475,52.038,104.743,105.577,1.28993,206.289,1.5069,1,11,67.9511,1.04059,108.183,-1.05178,-1,13,22.7216,0.320927,23.9018,-3.049,-1,11,1
88.0621,56.8375,32.4385,33.5891,71.4727,-0.42429,78.0032,-0.66561,-1,11,32.079,-0.087541,32.202,-2.92303,1,11,26.7912,1.0894,44.3251,1.80229,-1,13,1
95.5731,35.0406,68.593,165.696,124.131,1.90467,426.144,-3.09657,1,13,36.0458,0.119761,36.3047,0.806066,-1,13,35.3257,1.90646,121.482,-1.30932,1,13,1
95.5365,286.998,89.3051,41.9417,224.079,-0.825275,304.817,-1.23955,1,13,120.271,-1.34829,247.187,1.8972,1,11,71.4865,-0.322458,75.2355,-0.673836,-1,13,1
93.6411,361.415,100.687,58.9406,261.682,-0.232215,268.769,-0.689791,-1,11,100.325,0.324209,105.644,-0.817643,1,11,35.5089,-1.60698,92.1138,-2.19005,1,13,1
94.2689,89.4643,83.5627,76.7437,75.2394,-0.375152,80.5965,-2.56658,1,13,70.4864,-0.790695,93.6925,1.00375,1,11,28.8669,-1.89416,98.1097,2.50074,-1,13,1
90.4185,18.6066,43.7797,70.2839,36.744,2.49761,224.794,-2.70554,-1,13,28.6426,-0.224786,29.3693,-1.10494,-1,11,26.9489,0.648914,32.8249,-0.0721265,1,13,1
89.5864,10.242,46.1177,74.6623,46.299,1.54111,113.06,2.08679,1,13,43.8227,1.60645,113.626,-1.27588,-1,13,30.4947,1.40106,65.6524,2.58561,-1,13,1
