mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
141.049,112.193,12.6247,56.0271,76.1312,63.9667,31.6268,60.328,62.2968,43.178,98.033,1.14207,169.225,-3.09255,-1,11,42.0957,2.02091,161.6,0.0983952,1,11,21.989,2.41318,123.787,-0.0294417,-1,11,0.122556
112.077,79.3035,19.6575,15.8293,42.1404,70.0529,14.5537,22.0883,51.1577,32.8244,62.879,-2.23897,298.368,-2.79589,1,13,49.2836,-1.96658,179.542,0.199932,-1,11,20.8125,-1.36665,43.4685,0.276712,-1,11,-0.616545
339.636,349,122.95,289.443,232.675,17.8259,64.5268,258.561,92.8407,71.326,263.228,-2.18007,1179.25,-3.08728,-1,11,61.8497,-0.150766,62.5541,1.95873,1,13,61.7058,-0.360455,65.7581,-0.893317,-1,13,0.08865
68.6227,97.2743,79.6829,179.286,117.607,53.3225,56.2982,151.593,105.039,56.1611,125.878,0.75211,163.191,0.319421,1,11,54.5844,-0.0184767,54.5937,0.568222,-1,11,20.1266,1.60888,52.3021,2.38792,-1,11,0.155032
243.708,194.579,32.0378,131.917,110.866,70.7261,16.2247,55.8533,16.7151,30.1723,139.604,-1.0846,230.087,-2.23763,1,11,42.0765,1.15052,73.1352,2.14019,1,13,33.8328,0.72128,43.0218,1.3922,-1,13,0.124356
113.937,80.2686,78.0999,98.1606,58.1174,39.9485,53.6361,117.295,81.5515,54.7635,69.7104,-0.832125,95.2705,-0.0800093,-1,13,31.0488,1.19967,56.2032,0.41369,1,11,29.0548,-0.651776,35.4479,2.10244,1,13,0.1523
133.153,94.0453,60.0428,72.4426,62.4806,61.9176,31.7848,59.0979,35.824,48.4048,87.2742,-0.76071,113.768,1.74369,1,11,46.2685,-1.83672,148.874,-2.37625,-1,11,25.0184,-0.509372,28.3351,-1.28449,-1,13,0.24993
468.629,208.366,107.477,399.92,483.902,114.259,277.504,706.805,11.4145,157.025,491.045,-1.16564,864.166,2.15928,1,11,123.009,-0.963112,184.608,-1.63027,1,13,33.3817,-0.773383,43.8724,0.339519,-1,11,0.112138
896.624,446.188,182.965,286.087,316.999,199.876,124.348,399.585,221.267,44.0013,341.013,0.738878,438.412,2.3876,1,11,217.346,-1.52714,524.036,0.233196,-1,13,53.6242,-1.53973,130.784,-1.78881,1,11,0.154316
198.222,93.4505,80.4612,35.1297,79.0597,84.5229,5.179,26.1632,30.0199,15.8594,99.2982,0.594155,117.347,2.97226,-1,13,64.2118,-0.768584,84.1296,-0.191153,1,11,20.5665,1.13661,35.3447,-0.00997614,-1,13,0
